cluster_id,variant,alpha_topic,beta_pattern,delta_redundancy,summary_words,run82_target_words,absolute_budget_mismatch_pct,concept_precision,concept_recall,concept_f1,concept_jaccard,entity_precision,entity_recall,entity_f1,entity_jaccard,relation_precision,relation_recall,relation_f1,relation_jaccard,exact_triple_precision,exact_triple_recall,exact_triple_f1,exact_triple_jaccard,soft_triple_precision,soft_triple_recall,soft_triple_f1,domain_accuracy,range_accuracy,domain_range_pair_accuracy,schema_violation_rate,node_retention,edge_retention,edge_jaccard,relation_type_retention,lcc_ratio,central_node_preservation_at10,candidate_concepts,candidate_entities,candidate_triples,candidate_nodes,candidate_edges
test_04574,no_topic,0.0,1.0,1.0,193,176,9.659090909090908,1.0,0.8636363636363636,0.9268292682926829,0.8636363636363636,1.0,0.9166666666666666,0.9565217391304348,0.9166666666666666,1.0,0.8888888888888888,0.9411764705882353,0.8888888888888888,1.0,0.8888888888888888,0.9411764705882353,0.8888888888888888,1.0,0.8888888888888888,0.9411764705882353,1.0,1.0,1.0,0.0,0.9285714285714286,0.8888888888888888,0.8888888888888888,0.8888888888888888,1.0,1.0,38,11,8,13,8
test_04574,no_pattern,1.0,0.0,1.0,181,176,2.840909090909091,1.0,0.8409090909090909,0.9135802469135803,0.8409090909090909,1.0,0.8333333333333334,0.9090909090909091,0.8333333333333334,1.0,0.6666666666666666,0.8,0.6666666666666666,1.0,0.6666666666666666,0.8,0.6666666666666666,1.0,0.6666666666666666,0.8,1.0,1.0,1.0,0.0,0.7142857142857143,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.75,0.7,37,10,6,10,6
test_04574,no_redundancy,0.3,0.7,0.0,189,176,7.386363636363637,1.0,0.8181818181818182,0.9,0.8181818181818182,1.0,0.9166666666666666,0.9565217391304348,0.9166666666666666,1.0,0.8888888888888888,0.9411764705882353,0.8888888888888888,1.0,0.8888888888888888,0.9411764705882353,0.8888888888888888,1.0,0.8888888888888888,0.9411764705882353,1.0,1.0,1.0,0.0,0.8571428571428571,0.8888888888888888,0.8888888888888888,0.8888888888888888,1.0,0.9,36,11,8,12,8
test_04588,full_run82,0.3,0.7,1.0,182,182,0.0,0.972972972972973,0.12631578947368421,0.22360248447204972,0.1258741258741259,0.9375,0.12295081967213115,0.21739130434782608,0.12195121951219512,1.0,0.14583333333333334,0.2545454545454546,0.14583333333333334,1.0,0.10294117647058823,0.18666666666666665,0.10294117647058823,1.0,0.10294117647058823,0.18666666666666665,1.0,1.0,1.0,0.0,0.12264150943396226,0.10294117647058823,0.10294117647058823,0.14583333333333334,0.42857142857142855,0.2,37,16,7,13,7
test_04588,no_topic,0.0,1.0,1.0,197,182,8.241758241758241,0.9714285714285714,0.11929824561403508,0.21249999999999997,0.11888111888111888,1.0,0.06557377049180328,0.12307692307692307,0.06557377049180328,1.0,0.10416666666666667,0.18867924528301885,0.10416666666666667,1.0,0.07352941176470588,0.13698630136986303,0.07352941176470588,1.0,0.07352941176470588,0.13698630136986303,1.0,1.0,1.0,0.0,0.09433962264150944,0.07352941176470588,0.07352941176470588,0.10416666666666667,0.2857142857142857,0.1,35,8,5,10,5
test_04588,no_pattern,1.0,0.0,1.0,169,182,7.142857142857142,0.9705882352941176,0.11578947368421053,0.20689655172413793,0.11538461538461539,1.0,0.10655737704918032,0.1925925925925926,0.10655737704918032,1.0,0.1875,0.3157894736842105,0.1875,1.0,0.1323529411764706,0.23376623376623376,0.1323529411764706,1.0,0.1323529411764706,0.23376623376623376,1.0,1.0,1.0,0.0,0.14150943396226415,0.1323529411764706,0.1323529411764706,0.1875,0.5714285714285714,0.2,34,13,9,15,9
test_04588,no_redundancy,0.3,0.7,0.0,392,182,115.38461538461537,1.0,0.1649122807017544,0.28313253012048195,0.1649122807017544,1.0,0.22950819672131148,0.37333333333333335,0.22950819672131148,1.0,0.125,0.2222222222222222,0.125,1.0,0.08823529411764706,0.1621621621621622,0.08823529411764706,1.0,0.08823529411764706,0.1621621621621622,1.0,1.0,1.0,0.0,0.09433962264150944,0.08823529411764706,0.08823529411764706,0.125,0.5714285714285714,0.2,47,28,6,10,6
test_04591,full_run82,0.3,0.7,1.0,321,321,0.0,1.0,0.39097744360902253,0.5621621621621622,0.39097744360902253,0.8571428571428571,0.21428571428571427,0.34285714285714286,0.20689655172413793,1.0,0.2857142857142857,0.4444444444444445,0.2857142857142857,1.0,0.2608695652173913,0.41379310344827586,0.2608695652173913,1.0,0.2608695652173913,0.41379310344827586,1.0,1.0,1.0,0.0,0.3142857142857143,0.2608695652173913,0.2608695652173913,0.2857142857142857,0.42857142857142855,0.4,52,7,6,11,6
test_04591,no_topic,0.0,1.0,1.0,342,321,6.5420560747663545,1.0,0.41353383458646614,0.5851063829787234,0.41353383458646614,1.0,0.32142857142857145,0.4864864864864865,0.32142857142857145,1.0,0.23809523809523808,0.3846153846153846,0.23809523809523808,1.0,0.21739130434782608,0.3571428571428571,0.21739130434782608,1.0,0.21739130434782608,0.3571428571428571,1.0,1.0,1.0,0.0,0.2571428571428571,0.21739130434782608,0.21739130434782608,0.23809523809523808,0.42857142857142855,0.3,55,9,5,9,5
test_04591,no_pattern,1.0,0.0,1.0,215,321,33.021806853582554,1.0,0.2556390977443609,0.4071856287425149,0.2556390977443609,0.8571428571428571,0.21428571428571427,0.34285714285714286,0.20689655172413793,1.0,0.38095238095238093,0.5517241379310345,0.38095238095238093,1.0,0.34782608695652173,0.5161290322580645,0.34782608695652173,1.0,0.34782608695652173,0.5161290322580645,1.0,1.0,1.0,0.0,0.37142857142857144,0.34782608695652173,0.34782608695652173,0.38095238095238093,0.42857142857142855,0.7,34,7,8,13,8
test_04591,no_redundancy,0.3,0.7,0.0,492,321,53.271028037383175,1.0,0.5338345864661654,0.696078431372549,0.5338345864661654,1.0,0.5,0.6666666666666666,0.5,1.0,0.2857142857142857,0.4444444444444445,0.2857142857142857,1.0,0.30434782608695654,0.4666666666666667,0.30434782608695654,1.0,0.30434782608695654,0.4666666666666667,1.0,1.0,1.0,0.0,0.3142857142857143,0.30434782608695654,0.30434782608695654,0.2857142857142857,0.7142857142857143,0.2,71,14,7,11,7
test_04620,full_run82,0.3,0.7,1.0,121,121,0.0,1.0,0.1386861313868613,0.24358974358974358,0.1386861313868613,0.9090909090909091,0.13513513513513514,0.23529411764705882,0.13333333333333333,1.0,0.08571428571428572,0.15789473684210528,0.08571428571428572,1.0,0.11320754716981132,0.2033898305084746,0.11320754716981132,1.0,0.11320754716981132,0.2033898305084746,1.0,1.0,1.0,0.0,0.14705882352941177,0.11320754716981132,0.11320754716981132,0.08571428571428572,0.375,0.3,19,11,6,10,6
test_04620,no_topic,0.0,1.0,1.0,122,121,0.8264462809917356,1.0,0.145985401459854,0.2547770700636942,0.145985401459854,1.0,0.13513513513513514,0.2380952380952381,0.13513513513513514,1.0,0.05714285714285714,0.1081081081081081,0.05714285714285714,1.0,0.05660377358490566,0.10714285714285715,0.05660377358490566,1.0,0.05660377358490566,0.10714285714285715,1.0,1.0,1.0,0.0,0.07352941176470588,0.05660377358490566,0.05660377358490566,0.05714285714285714,0.375,0.1,20,10,3,5,3
test_04620,no_pattern,1.0,0.0,1.0,107,121,11.570247933884298,1.0,0.0948905109489051,0.1733333333333333,0.0948905109489051,0.9230769230769231,0.16216216216216217,0.2758620689655173,0.16,1.0,0.02857142857142857,0.05555555555555556,0.02857142857142857,1.0,0.05660377358490566,0.10714285714285715,0.05660377358490566,1.0,0.05660377358490566,0.10714285714285715,1.0,1.0,1.0,0.0,0.07352941176470588,0.05660377358490566,0.05660377358490566,0.02857142857142857,0.375,0.1,13,13,3,5,3
test_04620,no_redundancy,0.3,0.7,0.0,232,121,91.73553719008265,0.9393939393939394,0.22627737226277372,0.36470588235294116,0.22302158273381295,0.9375,0.20270270270270271,0.33333333333333337,0.2,0.8333333333333334,0.14285714285714285,0.2439024390243902,0.1388888888888889,0.7692307692307693,0.18867924528301888,0.30303030303030304,0.17857142857142858,0.8461538461538461,0.20754716981132076,0.33333333333333337,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.07692307692307687,0.19117647058823528,0.18867924528301888,0.17857142857142858,0.14285714285714285,0.625,0.3,33,16,13,17,13
test_04627,full_run82,0.3,0.7,1.0,236,236,0.0,1.0,0.3163265306122449,0.4806201550387597,0.3163265306122449,1.0,0.40540540540540543,0.5769230769230769,0.40540540540540543,1.0,0.2857142857142857,0.4444444444444445,0.2857142857142857,1.0,0.29411764705882354,0.45454545454545453,0.29411764705882354,1.0,0.29411764705882354,0.45454545454545453,1.0,1.0,1.0,0.0,0.28,0.29411764705882354,0.29411764705882354,0.2857142857142857,0.4444444444444444,0.6,31,15,10,14,10
test_04627,no_topic,0.0,1.0,1.0,250,236,5.932203389830509,1.0,0.3163265306122449,0.4806201550387597,0.3163265306122449,1.0,0.35135135135135137,0.52,0.35135135135135137,1.0,0.25,0.4,0.25,1.0,0.2647058823529412,0.4186046511627907,0.2647058823529412,1.0,0.2647058823529412,0.4186046511627907,1.0,1.0,1.0,0.0,0.26,0.2647058823529412,0.2647058823529412,0.25,0.4444444444444444,0.5,31,13,9,13,9
test_04627,no_pattern,1.0,0.0,1.0,138,236,41.52542372881356,1.0,0.2653061224489796,0.41935483870967744,0.2653061224489796,1.0,0.2702702702702703,0.4255319148936171,0.2702702702702703,1.0,0.25,0.4,0.25,1.0,0.23529411764705882,0.38095238095238093,0.23529411764705882,1.0,0.23529411764705882,0.38095238095238093,1.0,1.0,1.0,0.0,0.26,0.23529411764705882,0.23529411764705882,0.25,0.4444444444444444,0.2,26,10,8,13,8
test_04627,no_redundancy,0.3,0.7,0.0,324,236,37.28813559322034,0.9782608695652174,0.45918367346938777,0.625,0.45454545454545453,1.0,0.5675675675675675,0.7241379310344828,0.5675675675675675,1.0,0.35714285714285715,0.5263157894736842,0.35714285714285715,1.0,0.3235294117647059,0.48888888888888893,0.3235294117647059,1.0,0.3235294117647059,0.48888888888888893,1.0,1.0,1.0,0.0,0.34,0.3235294117647059,0.3235294117647059,0.35714285714285715,0.5555555555555556,0.3,46,21,11,17,11
test_04656,full_run82,0.3,0.7,1.0,239,239,0.0,1.0,0.10208816705336426,0.18526315789473685,0.10208816705336426,1.0,0.14166666666666666,0.24817518248175183,0.14166666666666666,1.0,0.1111111111111111,0.19999999999999998,0.1111111111111111,1.0,0.07954545454545454,0.14736842105263157,0.07954545454545454,1.0,0.07954545454545454,0.14736842105263157,1.0,1.0,1.0,0.0,0.09375,0.07954545454545454,0.07954545454545454,0.1111111111111111,0.16666666666666666,0.1,44,17,7,12,7
test_04656,no_topic,0.0,1.0,1.0,239,239,0.0,1.0,0.10440835266821345,0.18907563025210086,0.10440835266821345,1.0,0.19166666666666668,0.3216783216783217,0.19166666666666668,1.0,0.09523809523809523,0.17391304347826084,0.09523809523809523,1.0,0.09090909090909091,0.16666666666666669,0.09090909090909091,1.0,0.09090909090909091,0.16666666666666669,1.0,1.0,1.0,0.0,0.109375,0.09090909090909091,0.09090909090909091,0.09523809523809523,0.16666666666666666,0.1,45,23,8,14,8
test_04656,no_pattern,1.0,0.0,1.0,179,239,25.10460251046025,1.0,0.07424593967517401,0.13822894168466524,0.07424593967517401,1.0,0.10833333333333334,0.19548872180451127,0.10833333333333334,1.0,0.12698412698412698,0.22535211267605632,0.12698412698412698,1.0,0.09090909090909091,0.16666666666666669,0.09090909090909091,1.0,0.09090909090909091,0.16666666666666669,1.0,1.0,1.0,0.0,0.109375,0.09090909090909091,0.09090909090909091,0.12698412698412698,0.16666666666666666,0.3,32,13,8,14,8
test_04656,no_redundancy,0.3,0.7,0.0,443,239,85.35564853556485,1.0,0.15777262180974477,0.2725450901803607,0.15777262180974477,1.0,0.25833333333333336,0.41059602649006627,0.25833333333333336,1.0,0.12698412698412698,0.22535211267605632,0.12698412698412698,1.0,0.09090909090909091,0.16666666666666669,0.09090909090909091,1.0,0.09090909090909091,0.16666666666666669,1.0,1.0,1.0,0.0,0.109375,0.09090909090909091,0.09090909090909091,0.12698412698412698,0.16666666666666666,0.3,68,31,8,14,8
test_04667,full_run82,0.3,0.7,1.0,192,192,0.0,0.9487179487179487,0.14624505928853754,0.25342465753424653,0.1450980392156863,0.9,0.16666666666666666,0.28125,0.16363636363636364,1.0,0.10526315789473684,0.1904761904761905,0.10526315789473684,1.0,0.07692307692307693,0.14285714285714288,0.07692307692307693,1.0,0.07692307692307693,0.14285714285714288,1.0,1.0,1.0,0.0,0.10126582278481013,0.07692307692307693,0.07692307692307693,0.10526315789473684,0.2222222222222222,0.1,39,10,4,8,4
test_04667,no_topic,0.0,1.0,1.0,184,192,4.166666666666666,1.0,0.13438735177865613,0.23693379790940763,0.13438735177865613,0.9,0.16666666666666666,0.28125,0.16363636363636364,1.0,0.13157894736842105,0.23255813953488372,0.13157894736842105,1.0,0.09615384615384616,0.17543859649122806,0.09615384615384616,1.0,0.09615384615384616,0.17543859649122806,1.0,1.0,1.0,0.0,0.11392405063291139,0.09615384615384616,0.09615384615384616,0.13157894736842105,0.3333333333333333,0.1,34,10,5,9,5
test_04667,no_pattern,1.0,0.0,1.0,239,192,24.479166666666664,0.9512195121951219,0.1541501976284585,0.2653061224489796,0.15294117647058825,0.9230769230769231,0.2222222222222222,0.35820895522388063,0.21818181818181817,1.0,0.18421052631578946,0.3111111111111111,0.18421052631578946,1.0,0.1346153846153846,0.23728813559322035,0.1346153846153846,1.0,0.1346153846153846,0.23728813559322035,1.0,0.8571428571428571,0.8571428571428571,0.1428571428571429,0.16455696202531644,0.1346153846153846,0.1346153846153846,0.18421052631578946,0.3333333333333333,0.3,41,13,7,13,7
test_04667,no_redundancy,0.3,0.7,0.0,452,192,135.41666666666669,1.0,0.25296442687747034,0.4037854889589905,0.25296442687747034,0.9375,0.2777777777777778,0.42857142857142866,0.2727272727272727,1.0,0.13157894736842105,0.23255813953488372,0.13157894736842105,0.8333333333333334,0.09615384615384616,0.1724137931034483,0.09433962264150944,0.8333333333333334,0.09615384615384616,0.1724137931034483,0.8333333333333334,1.0,0.8333333333333334,0.16666666666666663,0.13924050632911392,0.09615384615384616,0.09433962264150944,0.13157894736842105,0.3333333333333333,0.3,64,16,6,11,6
test_04686,full_run82,0.3,0.7,1.0,338,338,0.0,1.0,0.42105263157894735,0.5925925925925926,0.42105263157894735,1.0,0.5765765765765766,0.7314285714285714,0.5765765765765766,0.9285714285714286,0.48148148148148145,0.6341463414634146,0.4642857142857143,0.875,0.42424242424242425,0.5714285714285714,0.4,0.875,0.42424242424242425,0.5714285714285714,0.9375,0.9375,0.9375,0.0625,0.45454545454545453,0.42424242424242425,0.4,0.48148148148148145,0.8,0.4,48,64,16,28,16
test_04686,no_topic,0.0,1.0,1.0,340,338,0.591715976331361,1.0,0.45614035087719296,0.6265060240963854,0.45614035087719296,1.0,0.5675675675675675,0.7241379310344828,0.5675675675675675,1.0,0.48148148148148145,0.65,0.48148148148148145,0.9333333333333333,0.42424242424242425,0.5833333333333333,0.4117647058823529,0.9333333333333333,0.42424242424242425,0.5833333333333333,1.0,1.0,1.0,0.0,0.45454545454545453,0.42424242424242425,0.4117647058823529,0.48148148148148145,0.8,0.4,52,63,15,26,15
test_04686,no_pattern,1.0,0.0,1.0,225,338,33.43195266272189,0.9696969696969697,0.2807017543859649,0.4353741496598639,0.2782608695652174,1.0,0.34234234234234234,0.5100671140939597,0.34234234234234234,1.0,0.2962962962962963,0.45714285714285713,0.2962962962962963,0.875,0.21212121212121213,0.3414634146341463,0.20588235294117646,0.875,0.21212121212121213,0.3414634146341463,0.875,1.0,0.875,0.125,0.2727272727272727,0.21212121212121213,0.20588235294117646,0.2962962962962963,0.4,0.1,33,38,8,16,8
test_04686,no_redundancy,0.3,0.7,0.0,473,338,39.94082840236686,0.9833333333333333,0.5175438596491229,0.6781609195402298,0.5130434782608696,1.0,0.6576576576576577,0.7934782608695653,0.6576576576576577,1.0,0.5555555555555556,0.7142857142857143,0.5555555555555556,0.9473684210526315,0.5454545454545454,0.6923076923076923,0.5294117647058824,0.9473684210526315,0.5454545454545454,0.6923076923076923,0.9473684210526315,1.0,0.9473684210526315,0.052631578947368474,0.5636363636363636,0.5454545454545454,0.5294117647058824,0.5555555555555556,1.0,0.7,60,73,19,32,19
test_04689,full_run82,0.3,0.7,1.0,323,323,0.0,1.0,0.41911764705882354,0.5906735751295337,0.41911764705882354,0.96875,0.4626865671641791,0.6262626262626263,0.45588235294117646,1.0,0.36666666666666664,0.5365853658536585,0.36666666666666664,1.0,0.3055555555555556,0.46808510638297873,0.3055555555555556,1.0,0.3055555555555556,0.46808510638297873,1.0,1.0,1.0,0.0,0.3114754098360656,0.3055555555555556,0.3055555555555556,0.36666666666666664,0.8,0.3,57,32,11,19,11
test_04689,no_topic,0.0,1.0,1.0,355,323,9.907120743034056,1.0,0.45588235294117646,0.6262626262626263,0.45588235294117646,1.0,0.43283582089552236,0.6041666666666666,0.43283582089552236,1.0,0.4,0.5714285714285715,0.4,1.0,0.3333333333333333,0.5,0.3333333333333333,1.0,0.3333333333333333,0.5,1.0,1.0,1.0,0.0,0.32786885245901637,0.3333333333333333,0.3333333333333333,0.4,0.8,0.5,62,29,12,20,12
test_04689,no_pattern,1.0,0.0,1.0,229,323,29.102167182662537,1.0,0.29411764705882354,0.45454545454545453,0.29411764705882354,1.0,0.31343283582089554,0.4772727272727273,0.31343283582089554,1.0,0.3333333333333333,0.5,0.3333333333333333,1.0,0.2777777777777778,0.4347826086956522,0.2777777777777778,1.0,0.2777777777777778,0.4347826086956522,1.0,1.0,1.0,0.0,0.29508196721311475,0.2777777777777778,0.2777777777777778,0.3333333333333333,0.6,0.4,40,21,10,18,10
test_04689,no_redundancy,0.3,0.7,0.0,453,323,40.24767801857585,1.0,0.41911764705882354,0.5906735751295337,0.41911764705882354,1.0,0.5970149253731343,0.7476635514018691,0.5970149253731343,1.0,0.3333333333333333,0.5,0.3333333333333333,1.0,0.3055555555555556,0.46808510638297873,0.3055555555555556,1.0,0.3055555555555556,0.46808510638297873,1.0,1.0,1.0,0.0,0.32786885245901637,0.3055555555555556,0.3055555555555556,0.3333333333333333,0.8,0.4,57,40,11,20,11
test_04713,full_run82,0.3,0.7,1.0,200,200,0.0,0.9767441860465116,0.18666666666666668,0.31343283582089554,0.18584070796460178,1.0,0.17582417582417584,0.2990654205607477,0.17582417582417584,1.0,0.19672131147540983,0.3287671232876712,0.19672131147540983,0.8461538461538461,0.13580246913580246,0.23404255319148934,0.13253012048192772,1.0,0.16049382716049382,0.276595744680851,1.0,1.0,1.0,0.0,0.19047619047619047,0.13580246913580246,0.13253012048192772,0.19672131147540983,0.08823529411764706,0.3,43,16,13,21,13
test_04713,no_topic,0.0,1.0,1.0,222,200,11.0,1.0,0.17777777777777778,0.3018867924528302,0.17777777777777778,1.0,0.23076923076923078,0.375,0.23076923076923078,1.0,0.21311475409836064,0.3513513513513513,0.21311475409836064,1.0,0.1728395061728395,0.2947368421052632,0.1728395061728395,1.0,0.1728395061728395,0.2947368421052632,1.0,1.0,1.0,0.0,0.21904761904761905,0.1728395061728395,0.1728395061728395,0.21311475409836064,0.14705882352941177,0.2,40,21,14,23,14
test_04713,no_pattern,1.0,0.0,1.0,197,200,1.5,1.0,0.1511111111111111,0.2625482625482625,0.1511111111111111,1.0,0.15384615384615385,0.2666666666666667,0.15384615384615385,1.0,0.16393442622950818,0.28169014084507044,0.16393442622950818,1.0,0.16049382716049382,0.276595744680851,0.16049382716049382,1.0,0.16049382716049382,0.276595744680851,1.0,1.0,1.0,0.0,0.21904761904761905,0.16049382716049382,0.16049382716049382,0.16393442622950818,0.08823529411764706,0.1,34,14,13,23,13
test_04713,no_redundancy,0.3,0.7,0.0,344,200,72.0,0.9811320754716981,0.2311111111111111,0.37410071942446044,0.23008849557522124,1.0,0.3076923076923077,0.47058823529411764,0.3076923076923077,1.0,0.21311475409836064,0.3513513513513513,0.21311475409836064,0.8947368421052632,0.20987654320987653,0.34,0.20481927710843373,1.0,0.2345679012345679,0.38,1.0,1.0,1.0,0.0,0.26666666666666666,0.20987654320987653,0.20481927710843373,0.21311475409836064,0.20588235294117646,0.2,53,28,19,29,19
test_04714,full_run82,0.3,0.7,1.0,217,217,0.0,1.0,0.09177215189873418,0.1681159420289855,0.09177215189873418,1.0,0.21333333333333335,0.3516483516483517,0.21333333333333335,1.0,0.07936507936507936,0.14705882352941177,0.07936507936507936,1.0,0.06097560975609756,0.11494252873563218,0.06097560975609756,1.0,0.06097560975609756,0.11494252873563218,1.0,1.0,1.0,0.0,0.09259259259259259,0.06097560975609756,0.06097560975609756,0.07936507936507936,0.05555555555555555,0.3,29,16,5,10,5
test_04714,no_topic,0.0,1.0,1.0,260,217,19.81566820276498,1.0,0.13291139240506328,0.23463687150837986,0.13291139240506328,1.0,0.21333333333333335,0.3516483516483517,0.21333333333333335,1.0,0.14285714285714285,0.25,0.14285714285714285,1.0,0.10975609756097561,0.1978021978021978,0.10975609756097561,1.0,0.10975609756097561,0.1978021978021978,1.0,1.0,1.0,0.0,0.1388888888888889,0.10975609756097561,0.10975609756097561,0.14285714285714285,0.1111111111111111,0.4,42,16,9,15,9
test_04714,no_pattern,1.0,0.0,1.0,214,217,1.3824884792626728,1.0,0.11392405063291139,0.20454545454545456,0.11392405063291139,1.0,0.10666666666666667,0.1927710843373494,0.10666666666666667,1.0,0.12698412698412698,0.22535211267605632,0.12698412698412698,1.0,0.10975609756097561,0.1978021978021978,0.10975609756097561,1.0,0.10975609756097561,0.1978021978021978,1.0,1.0,1.0,0.0,0.12962962962962962,0.10975609756097561,0.10975609756097561,0.12698412698412698,0.08333333333333333,0.3,36,8,9,14,9
test_04714,no_redundancy,0.3,0.7,0.0,422,217,94.47004608294931,1.0,0.21518987341772153,0.3541666666666667,0.21518987341772153,1.0,0.29333333333333333,0.45360824742268036,0.29333333333333333,1.0,0.1111111111111111,0.19999999999999998,0.1111111111111111,1.0,0.10975609756097561,0.1978021978021978,0.10975609756097561,1.0,0.10975609756097561,0.1978021978021978,1.0,1.0,1.0,0.0,0.12962962962962962,0.10975609756097561,0.10975609756097561,0.1111111111111111,0.1111111111111111,0.2,68,22,9,14,9
test_04721,full_run82,0.3,0.7,1.0,320,320,0.0,1.0,0.2583732057416268,0.41064638783269963,0.2583732057416268,1.0,0.4189189189189189,0.5904761904761905,0.4189189189189189,1.0,0.225,0.36734693877551017,0.225,1.0,0.19148936170212766,0.32142857142857145,0.19148936170212766,1.0,0.19148936170212766,0.32142857142857145,1.0,1.0,1.0,0.0,0.22972972972972974,0.19148936170212766,0.19148936170212766,0.225,0.6,0.3,54,31,9,17,9
test_04721,no_topic,0.0,1.0,1.0,351,320,9.6875,1.0,0.2966507177033493,0.4575645756457565,0.2966507177033493,1.0,0.43243243243243246,0.6037735849056604,0.43243243243243246,1.0,0.25,0.4,0.25,1.0,0.2127659574468085,0.3508771929824561,0.2127659574468085,1.0,0.2127659574468085,0.3508771929824561,1.0,1.0,1.0,0.0,0.25675675675675674,0.2127659574468085,0.2127659574468085,0.25,0.6,0.2,62,32,10,19,10
test_04721,no_pattern,1.0,0.0,1.0,244,320,23.75,1.0,0.19617224880382775,0.328,0.19617224880382775,1.0,0.2972972972972973,0.4583333333333333,0.2972972972972973,1.0,0.225,0.36734693877551017,0.225,1.0,0.19148936170212766,0.32142857142857145,0.19148936170212766,1.0,0.19148936170212766,0.32142857142857145,0.8888888888888888,1.0,0.8888888888888888,0.11111111111111116,0.22972972972972974,0.19148936170212766,0.19148936170212766,0.225,0.6,0.1,41,22,9,17,9
test_04721,no_redundancy,0.3,0.7,0.0,409,320,27.8125,1.0,0.3157894736842105,0.4799999999999999,0.3157894736842105,1.0,0.40540540540540543,0.5769230769230769,0.40540540540540543,1.0,0.25,0.4,0.25,1.0,0.2765957446808511,0.43333333333333335,0.2765957446808511,1.0,0.2765957446808511,0.43333333333333335,1.0,1.0,1.0,0.0,0.25675675675675674,0.2765957446808511,0.2765957446808511,0.25,0.8,0.4,66,30,13,19,13
test_04724,full_run82,0.3,0.7,1.0,177,177,0.0,1.0,0.062111801242236024,0.11695906432748539,0.062111801242236024,0.9166666666666666,0.09243697478991597,0.16793893129770993,0.09166666666666666,1.0,0.06593406593406594,0.12371134020618557,0.06593406593406594,1.0,0.05454545454545454,0.10344827586206896,0.05454545454545454,1.0,0.05454545454545454,0.10344827586206896,1.0,1.0,1.0,0.0,0.05357142857142857,0.05454545454545454,0.05454545454545454,0.06593406593406594,0.3076923076923077,0.1,30,12,6,9,6
test_04724,no_topic,0.0,1.0,1.0,192,177,8.47457627118644,1.0,0.062111801242236024,0.11695906432748539,0.062111801242236024,0.8888888888888888,0.13445378151260504,0.23357664233576642,0.1322314049586777,1.0,0.0989010989010989,0.17999999999999997,0.0989010989010989,1.0,0.09090909090909091,0.16666666666666669,0.09090909090909091,1.0,0.09090909090909091,0.16666666666666669,1.0,1.0,1.0,0.0,0.10119047619047619,0.09090909090909091,0.09090909090909091,0.0989010989010989,0.3076923076923077,0.1,30,18,10,17,10
test_04724,no_pattern,1.0,0.0,1.0,106,177,40.11299435028249,1.0,0.041407867494824016,0.07952286282306163,0.041407867494824016,1.0,0.025210084033613446,0.049180327868852465,0.025210084033613446,1.0,0.02197802197802198,0.043010752688172046,0.02197802197802198,1.0,0.01818181818181818,0.03571428571428572,0.01818181818181818,1.0,0.01818181818181818,0.03571428571428572,1.0,1.0,1.0,0.0,0.023809523809523808,0.01818181818181818,0.01818181818181818,0.02197802197802198,0.15384615384615385,0.1,20,3,2,4,2
test_04724,no_redundancy,0.3,0.7,0.0,118,177,33.33333333333333,1.0,0.039337474120082816,0.07569721115537847,0.039337474120082816,1.0,0.10084033613445378,0.183206106870229,0.10084033613445378,1.0,0.07692307692307693,0.14285714285714288,0.07692307692307693,1.0,0.06363636363636363,0.11965811965811964,0.06363636363636363,1.0,0.06363636363636363,0.11965811965811964,1.0,1.0,1.0,0.0,0.05952380952380952,0.06363636363636363,0.06363636363636363,0.07692307692307693,0.3076923076923077,0.2,19,12,7,10,7
test_04733,full_run82,0.3,0.7,1.0,144,144,0.0,1.0,0.06923076923076923,0.12949640287769784,0.06923076923076923,1.0,0.09090909090909091,0.16666666666666669,0.09090909090909091,1.0,0.0847457627118644,0.15625,0.0847457627118644,1.0,0.09411764705882353,0.17204301075268816,0.09411764705882353,1.0,0.09411764705882353,0.17204301075268816,1.0,1.0,1.0,0.0,0.125,0.09411764705882353,0.09411764705882353,0.0847457627118644,0.08823529411764706,0.4,18,10,8,14,8
test_04733,no_topic,0.0,1.0,1.0,175,144,21.52777777777778,1.0,0.08846153846153847,0.16254416961130744,0.08846153846153847,1.0,0.05454545454545454,0.10344827586206896,0.05454545454545454,1.0,0.11864406779661017,0.21212121212121215,0.11864406779661017,1.0,0.09411764705882353,0.17204301075268816,0.09411764705882353,1.0,0.09411764705882353,0.17204301075268816,1.0,1.0,1.0,0.0,0.125,0.09411764705882353,0.09411764705882353,0.11864406779661017,0.08823529411764706,0.2,23,6,8,14,8
test_04733,no_pattern,1.0,0.0,1.0,120,144,16.666666666666664,1.0,0.046153846153846156,0.08823529411764706,0.046153846153846156,1.0,0.12727272727272726,0.22580645161290322,0.12727272727272726,1.0,0.0847457627118644,0.15625,0.0847457627118644,1.0,0.058823529411764705,0.1111111111111111,0.058823529411764705,1.0,0.058823529411764705,0.1111111111111111,1.0,1.0,1.0,0.0,0.08035714285714286,0.058823529411764705,0.058823529411764705,0.0847457627118644,0.08823529411764706,0.1,12,14,5,9,5
